2026-06-12T11:26:14.392001600Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:14.392773933Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 will add 1 vlans, remove 0 vlans"
2026-06-12T11:26:14.490027245Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:14.490244813Z time="2026-06-12T11:26:14Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x371dbf6acea0 BondOptions:0x371dc3876468}}"
2026-06-12T11:26:14.490250072Z time="2026-06-12T11:26:14Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-150-tink-system"
2026-06-12T11:26:14.491309763Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 will add 0 vlans, remove 0 vlans"
2026-06-12T11:26:14.535360297Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.590860623Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.635235789Z time="2026-06-12T11:26:14Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x371dbf6acea0 BondOptions:0x371dc3876468}}"
2026-06-12T11:26:14.635248278Z time="2026-06-12T11:26:14Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-150-tink-system"
2026-06-12T11:26:14.690128436Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T11:26:14.690861147Z time="2026-06-12T11:26:14Z" level=info msg="cluster network cnet-eno50 will add 0 vlans, remove 0 vlans"
2026-06-12T11:26:14.765811881Z time="2026-06-12T11:26:14Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:14.797043532Z time="2026-06-12T11:26:14Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:14.812164562Z time="2026-06-12T11:26:14Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:14.877729171Z time="2026-06-12T11:26:14Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:14.907188107Z time="2026-06-12T11:26:14Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:15.089305034Z time="2026-06-12T11:26:15Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:15.101375418Z time="2026-06-12T11:26:15Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:15.106885622Z time="2026-06-12T11:26:15Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:15.287643039Z time="2026-06-12T11:26:15Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:15.581585045Z time="2026-06-12T11:26:15Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:20.767497129Z time="2026-06-12T11:26:20Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:26:20.767543188Z time="2026-06-12T11:26:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:20.850898578Z time="2026-06-12T11:26:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:29.795682260Z time="2026-06-12T11:26:29Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:35.939582101Z time="2026-06-12T11:26:35Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:42.424129006Z time="2026-06-12T11:26:42Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:43.331972330Z time="2026-06-12T11:26:43Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:57.776548784Z time="2026-06-12T11:26:57Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:59.825509353Z time="2026-06-12T11:26:59Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:26:59.826996032Z time="2026-06-12T11:26:59Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:11.894056766Z time="2026-06-12T11:27:11Z" level=info msg="vlan config cnet-eno50 has been removed"
2026-06-12T11:27:11.894309772Z time="2026-06-12T11:27:11Z" level=info msg="start to tear down VLAN network"
2026-06-12T11:27:11.894316742Z time="2026-06-12T11:27:11Z" level=info msg="cnet-eno50-bo set no master"
2026-06-12T11:27:11.900757608Z time="2026-06-12T11:27:11Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:11.900778342Z time="2026-06-12T11:27:11Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:11.900861897Z time="2026-06-12T11:27:11Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
2026-06-12T11:27:11.991506279Z time="2026-06-12T11:27:11Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T11:27:11.991523902Z time="2026-06-12T11:27:11Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
2026-06-12T11:27:11.991611049Z time="2026-06-12T11:27:11Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T11:27:12.001384150Z time="2026-06-12T11:27:12Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:12.090294355Z time="2026-06-12T11:27:12Z" level=info msg="Setting NIC eno50 to UP state (current: down)"
2026-06-12T11:27:12.093704574Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.340309784Z time="2026-06-12T11:27:12Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:12.354776654Z time="2026-06-12T11:27:12Z" level=error msg="error syncing 'nic': handler harvester-network-link-monitor-controller: synchronize links to link monitor nic failed, error: results may be incomplete or inconsistent, requeuing"
2026-06-12T11:27:12.354820145Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.360026177Z time="2026-06-12T11:27:12Z" level=info msg="tear down VLAN network successfully"
2026-06-12T11:27:12.365213600Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.365996429Z time="2026-06-12T11:27:12Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:12.370203920Z time="2026-06-12T11:27:12Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:12.375767277Z time="2026-06-12T11:27:12Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:12.490512753Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.501821822Z time="2026-06-12T11:27:12Z" level=info msg="vlan config cnet-eno50 has been removed"
2026-06-12T11:27:12.538500709Z time="2026-06-12T11:27:12Z" level=error msg="error syncing 'cnet-eno50': handler harvester-network-vlanconfig-controller: update status into vlanstatus cnet-eno50-hp-150-tink-system-467e3724 failed, error: failed to delete vlanstatus cnet-eno50-hp-150-tink-system-467e3724, error: vlanstatuses.network.harvesterhci.io \"cnet-eno50-hp-150-tink-system-467e3724\" not found, teardown error: <nil>, requeuing"
2026-06-12T11:27:12.538525089Z time="2026-06-12T11:27:12Z" level=info msg="vlan config cnet-eno50 has been removed"
2026-06-12T11:27:12.552258030Z time="2026-06-12T11:27:12Z" level=info msg="vlan config cnet-eno50 has been removed"
2026-06-12T11:27:12.590259019Z time="2026-06-12T11:27:12Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:12.635364513Z time="2026-06-12T11:27:12Z" level=error msg="error syncing 'cnet-eno50': handler harvester-network-vlanconfig-controller: vlanconfigs.network.harvesterhci.io \"cnet-eno50\" not found, requeuing"
2026-06-12T11:27:12.651620557Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.690584635Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.753891885Z time="2026-06-12T11:27:12Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
2026-06-12T11:27:12.753987459Z time="2026-06-12T11:27:12Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T11:27:12.782467757Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.948032361Z time="2026-06-12T11:27:12Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T11:27:12.976411655Z time="2026-06-12T11:27:12Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T11:27:31.974126846Z time="2026-06-12T11:27:31Z" level=info msg="link monitor cnet-eno50 has been removed"
2026-06-12T12:01:19.830989029Z time="2026-06-12T12:01:19Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: "
2026-06-12T12:01:19.831084872Z time="2026-06-12T12:01:19Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T12:01:19.837758565Z time="2026-06-12T12:01:19Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: "
2026-06-12T12:01:19.837794738Z time="2026-06-12T12:01:19Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T12:01:19.860867880Z time="2026-06-12T12:01:19Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x371dbf568570 BondOptions:0x371dc315a630}}"
2026-06-12T12:01:19.860882557Z time="2026-06-12T12:01:19Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-150-tink-system"
2026-06-12T12:01:19.870705248Z time="2026-06-12T12:01:19Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: "
2026-06-12T12:01:19.921703313Z time="2026-06-12T12:01:19Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T12:01:19.927040721Z time="2026-06-12T12:01:19Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:19.933221443Z time="2026-06-12T12:01:19Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T12:01:20.159380618Z time="2026-06-12T12:01:20Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T12:01:20.169181269Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.170558367Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.172282781Z time="2026-06-12T12:01:20Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x371dbec1b5f0 BondOptions:0x371dc10d02b8}}"
2026-06-12T12:01:20.172298776Z time="2026-06-12T12:01:20Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-150-tink-system"
2026-06-12T12:01:20.241022039Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.268444151Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.435313355Z time="2026-06-12T12:01:20Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T12:01:20.436333421Z time="2026-06-12T12:01:20Z" level=info msg="cluster network cnet-eno50 will add 1 vlans, remove 0 vlans"
2026-06-12T12:01:20.437092808Z time="2026-06-12T12:01:20Z" level=info msg="vlan config cnet-eno50 has been changed, spec: {Description: ClusterNetwork:cnet-eno50 NodeSelector:map[] Uplink:{NICs:[eno50] LinkAttrs:0x371dbf568570 BondOptions:0x371dc315a7c8}}"
2026-06-12T12:01:20.437108370Z time="2026-06-12T12:01:20Z" level=info msg="vc cnet-eno50 matchedNodes: [hp-117-tink-system hp-150-tink-system hp-69-tink-system], include this node: hp-150-tink-system"
2026-06-12T12:01:20.442368438Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.443952778Z time="2026-06-12T12:01:20Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T12:01:20.444558983Z time="2026-06-12T12:01:20Z" level=info msg="cluster network cnet-eno50 will add 0 vlans, remove 0 vlans"
2026-06-12T12:01:20.535308181Z time="2026-06-12T12:01:20Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: 72d1b5da6eeaf1789df86487da50ad5e9dadb5ffaecb56b6de592aa286c9c1b8"
2026-06-12T12:01:20.536228272Z time="2026-06-12T12:01:20Z" level=info msg="cluster network cnet-eno50 will add 0 vlans, remove 0 vlans"
2026-06-12T12:01:20.541384906Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.553788732Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.583142024Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.875855820Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:20.882907468Z time="2026-06-12T12:01:20Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:21.051366082Z time="2026-06-12T12:01:21Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:01:21.066589798Z time="2026-06-12T12:01:21Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:01:21.139019263Z time="2026-06-12T12:01:21Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:01:21.148631345Z time="2026-06-12T12:01:21Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:01:21.149377080Z time="2026-06-12T12:01:21Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:01:21.277896148Z time="2026-06-12T12:01:21Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:21.440316942Z time="2026-06-12T12:01:21Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:01:21.574225178Z time="2026-06-12T12:01:21Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:24.488422792Z time="2026-06-12T12:01:24Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:01:24.491126268Z time="2026-06-12T12:01:24Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:01:35.651474636Z time="2026-06-12T12:01:35Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:04:32.784738940Z time="2026-06-12T12:04:32Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:04:32.784829057Z time="2026-06-12T12:04:32Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:04:32.842769159Z time="2026-06-12T12:04:32Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:04:34.863437564Z time="2026-06-12T12:04:34Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:04:34.922709639Z time="2026-06-12T12:04:34Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:04:37.674968142Z time="2026-06-12T12:04:37Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:04:38.473529657Z time="2026-06-12T12:04:38Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:04:38.474972583Z time="2026-06-12T12:04:38Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:07:34.688257907Z time="2026-06-12T12:07:34Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:07:34.688277993Z time="2026-06-12T12:07:34Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:07:34.773534965Z time="2026-06-12T12:07:34Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:07:49.923507954Z time="2026-06-12T12:07:49Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:07:51.750896909Z time="2026-06-12T12:07:51Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:07:51.751024486Z time="2026-06-12T12:07:51Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:08:10.166184634Z time="2026-06-12T12:08:10Z" level=info msg="vlan config cnet-eno50 has been removed"
2026-06-12T12:08:10.166208034Z time="2026-06-12T12:08:10Z" level=info msg="start to tear down VLAN network"
2026-06-12T12:08:10.166212416Z time="2026-06-12T12:08:10Z" level=info msg="cnet-eno50-bo set no master"
2026-06-12T12:08:10.168087032Z time="2026-06-12T12:08:10Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
2026-06-12T12:08:10.173149772Z time="2026-06-12T12:08:10Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:08:10.173324111Z time="2026-06-12T12:08:10Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:08:10.294862305Z time="2026-06-12T12:08:10Z" level=error msg="error syncing 'cnet-eno50': handler harvester-network-cn-controller: can't run diff on an empty vidset, requeuing"
2026-06-12T12:08:10.294883201Z time="2026-06-12T12:08:10Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
2026-06-12T12:08:10.294887743Z time="2026-06-12T12:08:10Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T12:08:10.335868096Z time="2026-06-12T12:08:10Z" level=info msg="cluster network cnet-eno50 has been changed, vid hash: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
2026-06-12T12:08:10.335988527Z time="2026-06-12T12:08:10Z" level=info msg="cluster network cnet-eno50 is not set on this node, skip"
2026-06-12T12:08:10.336001575Z time="2026-06-12T12:08:10Z" level=info msg="Setting NIC eno50 to UP state (current: down)"
2026-06-12T12:08:10.346835873Z time="2026-06-12T12:08:10Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:08:10.348504212Z time="2026-06-12T12:08:10Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:08:10.561373702Z time="2026-06-12T12:08:10Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:08:10.635774230Z time="2026-06-12T12:08:10Z" level=error msg="error syncing 'nic': handler harvester-network-link-monitor-controller: synchronize links to link monitor nic failed, error: results may be incomplete or inconsistent, requeuing"
2026-06-12T12:08:10.635799800Z time="2026-06-12T12:08:10Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:08:10.636207885Z time="2026-06-12T12:08:10Z" level=info msg="tear down VLAN network successfully"
2026-06-12T12:08:10.637537453Z time="2026-06-12T12:08:10Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:08:10.646079673Z time="2026-06-12T12:08:10Z" level=info msg="link monitor nic has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule:device NameRule:}}"
2026-06-12T12:08:10.648247527Z time="2026-06-12T12:08:10Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:08:10.651987432Z time="2026-06-12T12:08:10Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:08:10.657473378Z time="2026-06-12T12:08:10Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
2026-06-12T12:08:10.735697151Z time="2026-06-12T12:08:10Z" level=info msg="link monitor cnet-eno50 has been changed, spec: {NodeSelector:map[] TargetLinkRule:{TypeRule: NameRule:cnet-eno50(-br|-bo)}}"
